t,r,r_dot,theta,theta_dot
5826328.776258753,86133404166.18597,-34130.91744091651,0.691163348538283,9.695411615339841e-08
5847362.454151384,85411704188.53621,-34493.424081003854,0.6932072677537592,9.739617637585366e-08
5868396.1320440145,84682311519.66777,-34862.42115862076,0.6952606768347729,9.785659318534339e-08
5889429.809936645,83945087146.2138,-35238.146652194475,0.6973239699369084,9.833613442911446e-08
5910463.487829276,83199886932.78021,-35620.85138865593,0.6993975577987459,9.883561581197765e-08
5931497.165721907,82446561335.36974,-36010.79996098786,0.7014818688145152,9.935590469613731e-08
5952530.843614538,81684955056.86844,-36408.27190832406,0.7035773503314967,9.989792499481369e-08
5973564.521507169,80914906788.44604,-36813.56259952422,0.7056844696317472,1.0046266087047038e-07
5994598.1993998,80136248817.99678,-37226.9845691434,0.7078037154288939,1.010511623795205e-07
6015631.877292431,79348806654.9774,-37648.86887915642,0.7099355993132394,1.0166455123936921e-07
6036665.555185062,78552398670.56364,-38079.5663838092,0.712080657149213,1.0230402626001739e-07
6057699.233077692,77746835592.42406,-38519.44959356295,0.7142394510519467,1.0297087137986837e-07
6078732.910970323,76931920105.78186,-38968.91417371834,0.7164125709612885,1.0366646217751069e-07
6099766.588862954,76107446294.80428,-39428.38103721197,0.7186006368621899,1.0439227506283567e-07
6120800.266755585,75273199106.00787,-39898.298465770495,0.720804300936949,1.0514989662854383e-07
6141833.944648216,74428953765.50645,-40379.14436750349,0.7230242499206857,1.0594103373806127e-07
6162867.6225408465,73574475080.80843,-40871.42912845622,0.7252612079495737,1.0676752632163992e-07
6183901.300433477,72709516799.76796,-41375.69821987185,0.7275159391975486,1.0763135921323754e-07
6204934.978326108,71833820752.41673,-41892.535813716226,0.729789251438541,1.0853467868070292e-07
6225968.656218739,70947116091.27019,-42422.568034357806,0.7320819992289098,1.0947980743450552e-07
6247002.33411137,70049118275.91515,-42966.46739667071,0.7343950881997247,1.1046926530640262e-07
6268036.012004001,69139528138.10515,-43524.95700154172,0.7367294790478237,1.1150578896497674e-07
6289069.689896632,68218030679.84256,-44098.81601787286,0.7390861927143467,1.1259235795259539e-07
6310103.367789263,67284293918.635635,-44688.8851038026,0.7414663154114709,1.1373222065686666e-07
6331137.045681894,66337967441.63773,-45296.07332064124,0.7438710049779871,1.1492892779833849e-07
6352170.723574525,65378680977.268166,-45921.36514824958,0.7463014972247531,1.1618636673607843e-07
